AwayTeam,HomeTeam,AwayOffense,AwayDefense,AwayDiscapline,AwayTeamScore,AwayCenScore,AwayDefScore,AwayGScore,AwayWingScore,AwayPlayerScore,AwaySchedScore,AwayFloStrength,Awaylast3games,Awaylast5games,Awaylast7games,Awaylast10games,AwayPlayedYest,HomeOffense,HomeDefense,HomeDiscapline,HomeTeamScore,HomeCenScore,HomeDefScore,HomeGScore,HomeWingScore,HomePlayerScore,HomeSchedScore,HomeFloStrength,Homelast3games,Homelast5games,Homelast7games,Homelast10games,HomePlayedYest,gameID,ASpread,SpreadAwayOdd,HSpread,SpreadHomeOdd,OU,BookWin,BookSpread,predPD,FloWin,predOU,FloSpr,FloOU,SprWinnings,OUWinnings,AwayBookOdds,HomeBookOdds,WLWinnings,AScore,HScore,WTeam,TotGl,PD,MLCorr,ActSpr,ActOU,OUCorr,SprCorr,MLNet,SprNet,OUNet
STL,MIN,-0.783,-0.376,0.643,0.42,0.155,-0.11,0.823,0.083,0.549,0.47,0.477,0.609,0.633,0.629,0.553,0,-0.131,-0.02,0.414,0.496,-0.05,-0.459,-0.258,0.926,0.44,0.478,0.476,0.408,0.491,0.508,0.511,0,STLMIN20240323,1.5,-213,-1.5,175,5.5,MIN,1.5,-0.39000000000000057,MIN,5.481999999999999,1.5,Under,0.47,0.91,165,-185,0.54,5,4,STL,9,1,0,1.5,Over,0,1,-1,-1,0.47
DET,NSH,0.04,-0.902,-0.551,0.42,0.187,0.479,0.155,0.578,0.611,0.538,0.47,0.526,0.494,0.415,0.296,0,0.51,0.291,0.176,0.568,0.497,0.483,0.326,-0.058,0.59,0.587,0.619,0.752,0.691,0.709,0.777,0,DETNSH20240323,1.5,-177,-1.5,147,6,NSH,1.5,-1.8900000000000006,NSH,7.161,-1.5,Over,1.47,0.91,137,-157,0.64,0,1,NSH,1,1,1,1.5,Under,0,0,0.64,-1,-1
EDM,TOR,1.515,0.815,-1.355,0.659,0.404,0.465,0.573,0.479,0.682,0.683,0.713,0.665,0.769,0.668,0.73,0,1.267,0.132,-0.43,0.603,0.81,0.046,-0.269,-0.155,0.478,0.616,0.583,0.554,0.633,0.587,0.568,0,EDMTOR20240323,-1.5,176,1.5,-215,6.5,EDM,1.5,0.8999999999999995,EDM,7.835000000000001,1.5,Over,0.47,0.91,-166,146,0.6,3,6,TOR,9,3,0,1.5,Over,1,1,-1,0.91,0.47
OTT,NJD,0.546,-0.642,1.084,0.514,0.26,0.195,-1.203,0.095,0.328,0.405,0.416,0.201,0.313,0.35,0.337,0,0.545,-0.254,-0.423,0.515,0.185,-0.13,-0.617,0.446,0.402,0.451,0.485,0.662,0.619,0.557,0.526,0,OTTNJD20240323,1.5,-175,-1.5,146,6.5,NJD,1.5,-1.0899999999999994,NJD,7.987000000000001,1.5,Over,0.57,0.91,136,-156,0.64,5,2,OTT,7,3,0,1.5,Over,1,1,-1,0.91,0.57
FLA,NYR,1.029,1.678,-0.912,0.698,0.311,0.28,1.183,0.11,0.677,0.708,0.704,0.296,0.455,0.493,0.578,0,0.562,0.832,-1.263,0.586,-0.021,0.287,0.809,0.596,0.648,0.663,0.637,0.629,0.581,0.629,0.621,0,FLANYR20240323,1.5,-270,-1.5,217,6,NYR,1.5,0.2699999999999987,FLA,5.081,1.5,Under,0.37,0.91,207,-227,2.07,3,4,NYR,7,1,0,1.5,Over,0,1,-1,-1,0.37
CGY,VAN,0.266,-0.104,0.24,0.518,0.402,-0.171,-0.203,-0.242,0.389,0.49,0.467,0.55,0.4,0.437,0.471,0,0.113,1.054,-0.163,0.59,0.616,0.698,-0.311,0.462,0.62,0.699,0.635,0.561,0.641,0.676,0.599,0,CGYVAN20240323,1.5,-159,-1.5,134,6,VAN,1.5,-2.08,VAN,5.429,-1.5,Under,1.34,0.91,124,-144,0.69,2,4,VAN,6,2,1,-1.5,Under,1,1,0.69,0.91,1.34
CBJ,VEG,-0.34,-1.599,1.56,0.376,-0.205,0.134,-0.156,-0.044,0.381,0.317,0.337,0.257,0.309,0.278,0.38,1,0.33,0.141,-0.074,0.536,0.344,0.414,0.492,0.097,0.603,0.548,0.554,0.559,0.487,0.499,0.385,0,CBJVEG20240323,1.5,119,-1.5,-141,6.5,VEG,-1.5,-2.5700000000000007,VEG,7.448,-1.5,Over,0.71,0.91,-151,131,1.31,2,4,VEG,6,2,1,-1.5,Under,0,1,1.31,-1,0.71
TBL,LAK,0.21,-0.084,-1.555,0.479,0.382,0.106,-0.605,0.612,0.486,0.577,0.526,0.673,0.846,0.749,0.684,0,0.609,1.314,-1.263,0.629,0.09,0.182,1.194,0.351,0.668,0.625,0.669,0.671,0.608,0.598,0.634,0,TBLLAK20240323,1.5,-238,-1.5,192,6,LAK,1.5,-1.830000000000001,LAK,5.5889999999999995,-1.5,Under,1.92,0.91,182,-202,0.5,3,4,LAK,7,1,1,1.5,Over,0,0,0.5,-1,-1
CHI,SJS,-2.096,-1.295,1.115,0.251,0.125,-0.646,-0.658,-0.593,0.174,0.137,0.171,0.272,0.312,0.334,0.308,0,-2.451,-2.591,1.217,0.121,-0.335,-0.622,-0.969,-0.45,0.091,0.052,0.03,0.13,0.128,0.216,0.184,0,CHISJS20240323,-1.5,212,1.5,-265,6,CHI,1.5,1.01,CHI,5.339,1.5,Under,0.38,0.91,-202,182,0.5,5,4,CHI,9,1,1,1.5,Over,0,1,0.5,-1,0.38
WPG,WSH,0.096,1.189,0.804,0.619,0.078,0.332,1.583,0.503,0.774,0.664,0.684,0.363,0.565,0.557,0.521,1,-1.353,-0.137,-0.121,0.378,0.021,-0.328,-0.262,0.098,0.36,0.4,0.371,0.542,0.573,0.463,0.534,0,WPGWSH20240324,-1.5,171,1.5,-207,5.5,WPG,1.5,2.7300000000000004,WPG,3.6910000000000007,-1.5,Under,1.71,0.91,-161,141,0.62,0,3,WSH,3,3,0,1.5,Under,1,0,-1,0.91,-1
PIT,COL,0.419,0.139,0.874,0.562,0.114,0.157,0.062,-0.062,0.464,0.449,0.5,0.43,0.413,0.38,0.275,0,1.607,0.438,-1.139,0.641,0.621,0.873,0.073,0.162,0.667,0.681,0.7,0.693,0.745,0.759,0.746,0,PITCOL20240324,1.5,-112,-1.5,-109,6.5,COL,1.5,-2.4000000000000004,COL,7.449,-1.5,Over,0.92,0.91,-119,99,0.99,4,5,COL,9,1,1,1.5,Over,1,0,0.99,0.91,-1
NJD,NYI,0.481,-0.262,-0.432,0.509,0.169,-0.155,-0.732,0.448,0.388,0.44,0.469,0.638,0.465,0.528,0.53,1,-0.182,-1.02,1.227,0.428,0.642,0.491,0.367,0.037,0.641,0.405,0.474,0.443,0.384,0.326,0.436,1,NJDNYI20240324,1.5,-229,-1.5,187,6.5,NYI,1.5,-0.45000000000000107,NYI,7.5809999999999995,1.5,Over,0.44,0.91,177,-197,0.51,4,0,NJD,4,4,0,1.5,Under,0,1,-1,-1,0.44
EDM,OTT,1.542,0.754,-1.429,0.655,0.397,0.433,0.471,0.489,0.676,0.673,0.7,0.624,0.649,0.665,0.7,1,0.555,-0.567,1.069,0.52,0.266,0.222,-1.298,0.113,0.328,0.417,0.433,0.355,0.353,0.426,0.392,1,EDMOTT20240324,-1.5,122,1.5,-145,6.5,EDM,1.5,2.2699999999999996,EDM,7.91,-1.5,Over,1.22,0.91,-112,92,0.89,3,5,OTT,8,2,0,1.5,Over,1,0,-1,0.91,-1
FLA,PHI,1.026,1.636,-0.859,0.696,0.305,-0.28,1.22,0.127,0.618,0.703,0.675,0.314,0.347,0.445,0.563,1,0.39,0.765,0.172,0.596,0.197,-0.246,-0.399,-0.156,0.342,0.5,0.496,0.553,0.442,0.347,0.409,1,FLAPHI20240324,-1.5,154,1.5,-185,6,FLA,1.5,1.3899999999999997,FLA,5.015,1.5,Under,0.54,0.91,-144,124,0.69,4,1,FLA,5,3,1,-1.5,Under,1,0,0.69,0.91,-1
TOR,CAR,1.312,0.097,-0.305,0.607,0.818,0.38,-0.272,-0.207,0.526,0.631,0.612,0.703,0.726,0.628,0.605,1,1.158,1.807,-2.255,0.692,0.385,0.735,-0.434,0.347,0.57,0.684,0.701,0.582,0.696,0.717,0.81,0,TORCAR20240324,1.5,-153,-1.5,128,6.5,CAR,1.5,-1.29,CAR,6.565999999999998,1.5,Over,0.65,0.91,118,-138,0.72,1,2,CAR,3,1,1,1.5,Under,0,1,0.72,-1,0.65
DAL,ARI,0.994,0.472,-0.558,0.606,0.27,0.704,-0.319,1.085,0.669,0.674,0.665,0.773,0.579,0.655,0.691,0,-1.02,-0.648,-0.094,0.365,0.055,0.018,0.108,0.202,0.479,0.404,0.395,0.551,0.521,0.499,0.436,0,DALARI20240324,-1.5,116,1.5,-138,6.5,DAL,1.5,2.3,DAL,6.15,-1.5,Under,1.16,0.91,-106,86,0.94,4,2,DAL,6,2,1,-1.5,Under,1,1,0.94,0.91,1.16
TBL,ANA,0.181,-0.068,-1.667,0.476,0.403,0.077,-0.739,0.599,0.473,0.574,0.509,0.57,0.685,0.721,0.644,1,-1.626,-1.459,1.482,0.283,0.024,-0.494,-0.57,-0.327,0.235,0.226,0.198,0.354,0.255,0.117,0.147,0,TBLANA20240324,-1.5,105,1.5,-125,6.5,TBL,1.5,2.7099999999999995,TBL,6.082000000000001,-1.5,Under,1.05,0.91,-95,75,1.05,3,2,TBL,5,1,1,1.5,Under,1,0,1.05,0.91,-1
BUF,CGY,-0.085,0.443,0.888,0.546,-0.327,0.347,0.233,0.34,0.509,0.495,0.534,0.476,0.481,0.562,0.494,0,0.223,-0.103,0.309,0.516,0.373,-0.164,-0.267,-0.242,0.384,0.484,0.455,0.385,0.431,0.364,0.416,1,BUFCGY20240324,-1.5,212,1.5,-260,6,BUF,1.5,0.3899999999999997,BUF,5.798,1.5,Under,0.38,0.91,-202,182,0.5,4,1,BUF,5,3,1,-1.5,Under,1,0,0.5,0.91,-1
MTL,SEA,-1.189,-1.231,1.168,0.33,-0.131,-0.094,0.058,-0.302,0.36,0.304,0.309,0.296,0.39,0.381,0.4,0,-1.053,0.452,-0.053,0.451,0.044,-0.294,0.608,-0.203,0.447,0.438,0.415,0.273,0.263,0.281,0.358,0,MTLSEA20240324,1.5,-186,-1.5,154,5.5,SEA,1.5,-1.4599999999999995,SEA,4.537,1.5,Under,0.54,0.91,144,-164,0.61,5,1,MTL,6,4,0,1.5,Over,0,1,-1,-1,0.54
VEG,STL,0.416,0.19,-0.148,0.545,0.35,0.421,0.136,0.11,0.567,0.554,0.554,0.549,0.512,0.534,0.419,0,-0.749,-0.411,0.632,0.42,0.176,-0.102,0.783,0.127,0.563,0.473,0.485,0.62,0.63,0.685,0.558,0,VEGSTL20240325,-1.5,162,1.5,-196,6,VEG,1.5,0.2900000000000009,VEG,5.888,1.5,Under,0.51,0.91,-152,132,0.66,2,1,VEG,3,1,1,1.5,Under,1,1,0.66,0.91,0.51
LAK,VAN,0.603,1.325,-1.086,0.632,0.08,0.218,1.164,0.381,0.683,0.628,0.684,0.8,0.714,0.64,0.604,0,0.121,1.082,-0.223,0.592,0.618,0.695,-0.321,0.466,0.629,0.706,0.644,0.677,0.578,0.674,0.645,0,LAKVAN20240325,1.5,-236,-1.5,190,5.5,VAN,1.5,0,VAN,4.317,1.5,Under,0.42,0.91,180,-200,0.5,3,2,LAK,5,1,0,1.5,Under,1,1,-1,0.91,0.42
BOS,FLA,0.131,0.35,-0.871,0.521,-0.046,0.08,0.923,1.273,0.738,0.63,0.616,0.539,0.567,0.535,0.622,0,0.993,1.633,-0.863,0.693,0.411,0.188,1.266,0.144,0.707,0.715,0.715,0.517,0.405,0.508,0.564,0,BOSFLA20240326,1.5,-219,-1.5,179,6,FLA,1.5,-1.3899999999999997,FLA,5.141000000000001,1.5,Under,0.46,0.91,169,-189,0.53,4,3,BOS,7,1,0,1.5,Over,0,1,-1,-1,0.46
PHI,NYR,0.368,0.78,0.185,0.596,0.18,-0.292,-0.412,-0.156,0.335,0.493,0.494,0.465,0.478,0.425,0.361,0,0.599,0.816,-1.31,0.587,-0.027,0.239,0.786,0.612,0.652,0.668,0.646,0.608,0.708,0.611,0.651,0,PHINYR20240326,1.5,-157,-1.5,131,5.5,NYR,1.5,-1.9200000000000008,NYR,5.371,-1.5,Under,1.31,0.91,121,-141,0.71,5,6,NYR,11,1,1,1.5,Over,0,0,0.71,-1,-1
CAR,PIT,1.182,1.804,-2.315,0.693,0.262,0.74,-0.371,0.333,0.563,0.687,0.702,0.549,0.708,0.752,0.788,0,0.452,0.086,0.864,0.56,0.351,0.122,-0.036,-0.046,0.484,0.447,0.503,0.342,0.386,0.403,0.255,0,CARPIT20240326,-1.5,132,1.5,-159,6,CAR,1.5,1.589999999999999,CAR,5.744,-1.5,Under,1.32,0.91,-122,102,0.82,1,4,PIT,5,3,0,1.5,Under,1,0,-1,0.91,-1
DET,WSH,-0.038,-0.863,-0.524,0.417,0.154,0.455,0.207,0.568,0.621,0.534,0.476,0.591,0.576,0.421,0.315,0,-1.367,-0.066,-0.196,0.381,0.019,-0.317,-0.168,0.031,0.369,0.414,0.389,0.573,0.646,0.553,0.629,0,DETWSH20240326,1.5,-239,-1.5,193,6,WSH,1.5,0.4699999999999993,DET,5.523999999999999,1.5,Under,0.42,0.91,183,-203,1.83,3,4,WSH,7,1,0,1.5,Over,0,1,-1,-1,0.42
NJD,TOR,0.505,-0.224,-0.506,0.512,0.176,-0.069,-0.669,0.487,0.419,0.453,0.496,0.648,0.637,0.606,0.588,0,1.275,0.06,-0.212,0.603,0.789,-0.071,-0.212,-0.137,0.48,0.628,0.593,0.719,0.618,0.665,0.579,0,NJDTOR20240326,1.5,-184,-1.5,153,6.5,TOR,1.5,-1.37,TOR,7.944000000000001,1.5,Over,0.54,0.91,143,-163,0.61,6,3,NJD,9,3,0,1.5,Over,1,1,-1,0.91,0.54
VEG,NSH,0.408,0.22,-0.152,0.547,0.342,0.427,0.285,0.113,0.591,0.556,0.572,0.645,0.598,0.527,0.483,1,0.488,0.374,0.153,0.572,0.485,0.307,0.369,-0.064,0.581,0.59,0.618,0.72,0.77,0.681,0.728,0,VEGNSH20240326,1.5,-207,-1.5,171,6,NSH,1.5,-0.8600000000000003,NSH,6.3020000000000005,1.5,Over,0.48,0.91,161,-181,0.55,4,5,NSH,9,1,1,1.5,Over,1,1,0.55,0.91,0.48
EDM,WPG,1.558,0.743,-1.358,0.657,0.404,0.441,0.334,0.503,0.662,0.664,0.686,0.55,0.531,0.649,0.596,0,0.035,1.204,0.869,0.617,0.061,0.315,1.499,0.482,0.756,0.649,0.662,0.183,0.412,0.454,0.487,0,EDMWPG20240326,-1.5,186,1.5,-227,6,EDM,1.5,-0.16000000000000014,WPG,5.646,1.5,Under,0.44,0.91,-176,156,1.56,4,3,EDM,7,1,0,1.5,Over,0,1,-1,-1,0.44
CGY,CHI,0.201,-0.114,0.238,0.512,0.349,-0.178,-0.254,-0.239,0.385,0.474,0.445,0.249,0.441,0.348,0.37,0,-2.04,-1.31,1.228,0.257,0.161,-0.606,-0.77,-0.565,0.183,0.138,0.177,0.237,0.244,0.388,0.358,0,CGYCHI20240326,-1.5,143,1.5,-171,6,CGY,1.5,2.28,CGY,5.585,-1.5,Under,1.43,0.91,-133,113,0.75,1,3,CHI,4,2,0,1.5,Under,1,0,-1,0.91,-1
MTL,COL,-1.173,-1.202,1.136,0.333,-0.075,-0.038,0.171,-0.302,0.396,0.32,0.334,0.526,0.427,0.46,0.457,0,1.637,0.392,-1.129,0.64,0.645,0.897,0.03,0.176,0.671,0.683,0.698,0.695,0.691,0.712,0.718,0,MTLCOL20240326,1.5,138,-1.5,-165,6.5,COL,-1.5,-4.039999999999999,COL,7.274,-1.5,Over,0.61,0.91,-175,155,1.55,2,1,MTL,3,1,0,1.5,Under,0,0,-1,-1,-1
CBJ,ARI,-0.379,-1.665,1.622,0.369,-0.223,0.13,-0.189,-0.085,0.379,0.31,0.322,0.297,0.277,0.246,0.314,0,-1.023,-0.68,-0.076,0.362,0.065,0.025,0.1,0.193,0.482,0.399,0.384,0.413,0.564,0.412,0.389,0,CBJARI20240326,1.5,-172,-1.5,144,6.5,ARI,1.5,-1.0199999999999996,ARI,6.9430000000000005,1.5,Over,0.58,0.91,134,-154,0.65,2,6,ARI,8,4,1,-1.5,Over,1,0,0.65,0.91,-1
ANA,SEA,-1.608,-1.427,1.477,0.287,-0.021,-0.503,-0.588,-0.309,0.233,0.224,0.201,0.413,0.277,0.171,0.155,0,-1.045,0.446,-0.026,0.452,0.023,-0.258,0.441,-0.204,0.43,0.419,0.396,0.237,0.171,0.215,0.303,0,ANASEA20240326,1.5,-155,-1.5,130,5.5,SEA,1.5,-2.3499999999999996,SEA,4.327999999999999,-1.5,Under,1.3,0.91,120,-140,0.71,0,4,SEA,4,4,1,-1.5,Under,1,1,0.71,0.91,1.3
DAL,SJS,1.027,0.484,-0.569,0.609,0.18,0.713,-0.301,1.084,0.661,0.677,0.665,0.702,0.636,0.641,0.656,0,-2.416,-2.612,1.046,0.119,-0.315,-0.607,-1.069,-0.403,0.098,0.048,0.023,0.193,0.122,0.158,0.175,0,DALSJS20240326,-1.5,-158,1.5,133,6.5,DAL,-1.5,6.02,DAL,6.739,-1.5,Over,0.63,0.91,168,-188,1.68,6,3,DAL,9,3,1,-1.5,Over,1,1,1.68,0.91,0.63
OTT,BUF,0.545,-0.584,1.014,0.517,0.27,0.262,-1.257,0.139,0.338,0.427,0.443,0.586,0.4,0.439,0.444,0,-0.073,0.464,0.957,0.55,-0.188,0.325,0.315,0.315,0.528,0.507,0.552,0.461,0.487,0.601,0.565,0,OTTBUF20240327,1.5,-205,-1.5,169,6.5,BUF,1.5,-1.490000000000001,BUF,6.591999999999999,1.5,Over,0.49,0.91,159,-179,0.56,6,2,OTT,8,4,0,1.5,Over,1,1,-1,0.91,0.49
WSH,TOR,-1.329,-0.067,-0.106,0.386,0.061,-0.24,-0.157,0.018,0.377,0.418,0.395,0.697,0.642,0.649,0.551,0,1.299,0.021,-0.213,0.601,0.205,-0.046,-0.294,-0.136,0.383,0.616,0.553,0.51,0.57,0.63,0.578,0,WSHTOR20240328,1.5,-169,-1.5,142,6.5,TOR,1.5,-1.98,TOR,6.016,-1.5,Under,1.42,0.91,132,-152,0.66,1,5,TOR,6,4,1,-1.5,Under,1,1,0.66,0.91,1.42
PHI,MTL,0.417,0.737,0.195,0.596,0.213,-0.294,-0.659,-0.15,0.297,0.49,0.479,0.44,0.481,0.401,0.359,0,-1.19,-1.13,1.138,0.337,0.038,-0.018,0.256,-0.305,0.417,0.325,0.349,0.582,0.481,0.502,0.484,0,PHIMTL20240328,-1.5,153,1.5,-184,6,PHI,1.5,0.8999999999999999,PHI,5.62,1.5,Under,0.54,0.91,-143,123,0.7,1,4,MTL,5,3,0,1.5,Under,1,1,-1,0.91,0.54
CHI,OTT,-2.022,-1.277,1.158,0.259,0.174,-0.593,-0.67,-0.572,0.189,0.148,0.188,0.378,0.372,0.374,0.425,0,0.636,-0.573,1,0.525,0.306,0.219,-1.189,0.153,0.349,0.444,0.471,0.838,0.569,0.508,0.509,1,CHIOTT20240328,1.5,-161,-1.5,136,6.5,OTT,1.5,-3.23,OTT,6.464000000000001,-1.5,Under,1.36,0.91,126,-146,0.68,0,2,OTT,2,2,1,-1.5,Under,1,1,0.68,0.91,1.36
NYI,FLA,-0.214,-1.027,1.28,0.426,0.603,0.478,0.346,0.031,0.624,0.39,0.453,0.369,0.317,0.259,0.357,0,0.939,1.634,-0.808,0.69,0.409,0.333,1.191,0.011,0.692,0.711,0.705,0.557,0.439,0.422,0.519,0,NYIFLA20240328,1.5,-156,-1.5,131,6,FLA,1.5,-2.92,FLA,6.117999999999999,-1.5,Over,1.31,0.91,121,-141,0.71,3,2,NYI,5,1,0,1.5,Under,0,0,-1,-1,-1
CBJ,PIT,-0.41,-1.704,1.515,0.361,-0.144,0.113,-0.293,-0.099,0.362,0.292,0.295,0.14,0.143,0.197,0.262,0,0.418,0.109,0.854,0.559,0.233,0.112,0.075,-0.028,0.475,0.463,0.523,0.561,0.541,0.493,0.398,0,CBJPIT20240328,1.5,-126,-1.5,105,6.5,PIT,1.5,-2.6800000000000006,PIT,7.603,-1.5,Over,1.05,0.91,95,-115,0.87,2,3,PIT,5,1,1,1.5,Under,0,0,0.87,-1,-1
DET,CAR,-0.036,-0.869,-0.597,0.416,0.119,0.438,0.16,0.592,0.603,0.53,0.467,0.513,0.473,0.463,0.338,0,1.139,1.811,-2.297,0.69,0.229,0.704,-0.367,0.311,0.543,0.678,0.678,0.406,0.532,0.643,0.732,0,DETCAR20240328,1.5,-118,-1.5,-102,6,CAR,1.5,-2.5100000000000007,CAR,6.1610000000000005,-1.5,Over,0.98,0.91,-112,92,0.92,0,4,CAR,4,4,1,-1.5,Under,0,1,0.92,-1,0.98
CGY,STL,0.181,-0.096,0.318,0.513,0.319,-0.141,-0.262,-0.363,0.358,0.463,0.429,0.246,0.295,0.337,0.353,0,-0.772,-0.395,0.619,0.419,0.372,0.038,0.824,0.12,0.609,0.471,0.496,0.607,0.592,0.635,0.568,0,CGYSTL20240328,1.5,-236,-1.5,192,6,STL,1.5,-1.0699999999999998,STL,5.9,1.5,Under,0.42,0.91,182,-202,0.5,3,5,STL,8,2,1,-1.5,Over,0,0,0.5,-1,-1
SJS,MIN,-2.419,-2.667,1.022,0.114,-0.308,-0.629,-1.162,-0.335,0.081,0.041,0.003,0.262,0.121,0.09,0.144,0,-0.093,-0.048,0.417,0.497,-0.023,-0.132,-0.412,0.923,0.47,0.476,0.483,0.382,0.427,0.5,0.525,0,SJSMIN20240328,1.5,119,-1.5,-141,6,MIN,-1.5,-5.2,MIN,6.202999999999999,-1.5,Over,0.71,0.91,-151,131,1.31,1,3,MIN,4,2,1,-1.5,Under,0,1,1.31,-1,0.71
VEG,WPG,0.433,0.165,-0.059,0.547,0.351,0.427,0.292,0.23,0.602,0.552,0.573,0.545,0.535,0.506,0.519,0,0.011,1.138,0.941,0.611,0.059,0.328,1.491,0.472,0.748,0.646,0.653,0.231,0.31,0.473,0.437,0,VEGWPG20240328,1.5,-243,-1.5,197,5.5,WPG,1.5,-1.200000000000001,WPG,5.141,1.5,Under,0.41,0.91,187,-207,0.48,4,1,VEG,5,3,0,1.5,Under,1,1,-1,0.91,0.41
NYR,COL,0.621,0.748,-1.327,0.583,0.002,0.255,0.748,0.626,0.648,0.673,0.647,0.69,0.663,0.631,0.683,0,1.555,0.426,-1.132,0.636,0.629,0.995,0.058,0.266,0.692,0.679,0.703,0.613,0.637,0.706,0.748,0,NYRCOL20240328,1.5,-195,-1.5,162,6.5,COL,1.5,-0.9599999999999991,COL,7.002,1.5,Over,0.51,0.91,152,-172,0.58,3,2,NYR,5,1,0,1.5,Under,0,1,-1,-1,0.51
LAK,EDM,0.553,1.36,-1.09,0.631,0.094,0.205,1.172,0.385,0.679,0.633,0.686,0.773,0.692,0.655,0.628,0,1.582,0.758,-1.411,0.659,0.404,0.433,0.312,0.517,0.653,0.668,0.684,0.392,0.577,0.617,0.597,0,LAKEDM20240328,1.5,-190,-1.5,158,6,EDM,1.5,-0.3800000000000008,EDM,6.0169999999999995,1.5,Over,0.53,0.91,148,-168,0.6,1,4,EDM,5,3,1,-1.5,Under,0,0,0.6,-1,-1
DAL,VAN,1.089,0.523,-0.544,0.618,0.284,0.697,-0.337,1.16,0.672,0.679,0.679,0.647,0.751,0.612,0.663,0,0.07,1.109,-0.224,0.59,0.646,0.656,-0.456,0.454,0.602,0.703,0.635,0.61,0.582,0.663,0.669,0,DALVAN20240328,-1.5,211,1.5,-259,6,DAL,1.5,0.040000000000000924,DAL,5.527000000000001,1.5,Under,0.39,0.91,-201,181,0.5,3,1,DAL,4,2,1,-1.5,Under,1,0,0.5,0.91,-1
NSH,ARI,0.528,0.335,0.081,0.571,0.511,0.407,0.348,-0.058,0.589,0.595,0.619,0.703,0.746,0.721,0.677,0,-0.95,-0.634,-0.029,0.373,0.069,0.082,0.125,0.213,0.489,0.41,0.409,0.575,0.579,0.548,0.481,0,NSHARI20240328,-1.5,150,1.5,-180,6,NSH,1.5,1.6999999999999993,NSH,5.877,-1.5,Under,1.5,0.91,-140,120,0.71,4,8,ARI,12,4,0,1.5,Over,0,0,-1,-1,-1
ANA,SEA,-1.71,-1.444,1.56,0.279,-0.05,-0.536,-0.596,-0.257,0.22,0.21,0.181,0.386,0.282,0.192,0.073,0,-0.995,0.579,-0.151,0.464,0.033,-0.231,0.497,-0.173,0.438,0.427,0.412,0.349,0.277,0.243,0.296,0,ANASEA20240328,1.5,-135,-1.5,115,5.5,SEA,1.5,-2.71,SEA,4.16,-1.5,Under,1.15,0.91,105,-125,0.8,2,4,SEA,6,2,1,-1.5,Over,0,1,0.8,-1,1.15
NJD,BUF,0.54,-0.282,-0.497,0.511,0.223,-0.024,-0.65,0.503,0.423,0.465,0.503,0.664,0.767,0.611,0.603,0,-0.066,0.346,0.941,0.541,-0.32,0.336,0.247,0.31,0.496,0.494,0.523,0.362,0.476,0.477,0.52,0,NJDBUF20240329,-1.5,183,1.5,-225,6.5,NJD,1.5,-0.6000000000000005,BUF,6.41,1.5,Under,0.44,0.91,-173,153,1.53,2,5,BUF,7,3,1,1.5,Over,0,1,1.53,-1,0.44
DET,FLA,-0.107,-0.904,-0.508,0.409,0.098,0.4,0.102,0.572,0.58,0.521,0.455,0.338,0.478,0.489,0.371,0,0.907,1.629,-0.817,0.687,0.394,0.326,1.125,0.165,0.698,0.705,0.7,0.555,0.46,0.378,0.473,0,DETFLA20240330,1.5,-126,-1.5,105,6,FLA,1.5,-2.8500000000000005,FLA,6.074999999999999,-1.5,Over,1.05,0.91,95,-115,0.87,2,3,FLA,5,1,1,1.5,Under,0,0,0.87,-1,-1
VEG,MIN,0.432,0.16,-0.055,0.546,0.361,0.404,0.466,0.242,0.623,0.565,0.598,0.633,0.675,0.631,0.584,0,-0.081,-0.004,0.425,0.502,-0.028,-0.143,-0.362,1.143,0.501,0.478,0.495,0.317,0.411,0.489,0.526,0,VEGMIN20240330,-1.5,206,1.5,-254,5.5,VEG,1.5,0.629999999999999,VEG,6.194999999999999,1.5,Over,0.39,0.91,-196,176,0.51,2,1,VEG,3,1,1,1.5,Under,0,1,0.51,-1,0.39
ANA,EDM,-1.723,-1.455,1.631,0.278,-0.062,-0.513,-0.644,-0.199,0.216,0.205,0.177,0.234,0.284,0.191,0.087,0,1.548,0.777,-1.456,0.657,0.419,0.558,0.382,0.496,0.677,0.679,0.704,0.615,0.659,0.619,0.677,0,ANAEDM20240330,2.5,-107,-2.5,-112,6.5,EDM,2.5,-5.669999999999999,EDM,6.503,-1.5,Over,0.89,0.91,117,102,1.02,1,6,EDM,7,5,1,-1.5,Over,1,1,1.02,0.91,0.89
NSH,COL,0.573,0.196,0.002,0.562,0.516,0.415,0.242,-0.034,0.576,0.577,0.589,0.393,0.568,0.647,0.625,0,1.547,0.457,-1.045,0.639,0.626,0.868,0.056,0.03,0.638,0.673,0.675,0.464,0.59,0.612,0.696,0,NSHCOL20240330,1.5,-168,-1.5,140,6.5,COL,1.5,-1.2600000000000007,COL,7.467,1.5,Over,0.6,0.91,130,-150,0.67,4,7,COL,11,3,1,-1.5,Over,1,0,0.67,0.91,-1
NYR,ARI,0.577,0.719,-1.362,0.576,-0.012,0.268,0.783,0.633,0.651,0.676,0.644,0.641,0.638,0.716,0.651,0,-0.807,-0.685,0.039,0.381,0.142,0.141,0.09,0.23,0.501,0.427,0.437,0.713,0.616,0.69,0.575,0,NYRARI20240330,-1.5,131,1.5,-157,6,NYR,1.5,1.67,NYR,5.736,-1.5,Under,1.31,0.91,-121,101,0.83,8,5,NYR,13,3,1,-1.5,Over,0,1,0.83,-1,1.31
